id_product;sku;name;price;description;description_short
2799;2478;комплект;46.441667;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>52</td>
<td>
<p>54</p>
</td>
<td>56</td>
<td>58</td>
<td>60</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>
<p></p>
<p></p>
<p>74</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>
<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>39</td>
<td>
<p>40</p>
</td>
<td>41</td>
<td>42</td>
<td>43</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>55</td>
<td>
<p>56</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2800;2479;комплект;46.441667;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>52</td>
<td>
<p>54</p>
</td>
<td>56</td>
<td>58</td>
<td>60</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>
<p></p>
<p></p>
<p>74</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>
<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>39</td>
<td>
<p>40</p>
</td>
<td>41</td>
<td>42</td>
<td>43</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>55</td>
<td>
<p>56</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2801;2480;комплект;46.441667;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>52</td>
<td>
<p>54</p>
</td>
<td>56</td>
<td>58</td>
<td>60</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>
<p></p>
<p></p>
<p>74</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>
<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>39</td>
<td>
<p>40</p>
</td>
<td>41</td>
<td>42</td>
<td>43</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>55</td>
<td>
<p>56</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2802;2481;комплект;46.441667;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>52</td>
<td>
<p>54</p>
</td>
<td>56</td>
<td>58</td>
<td>60</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>
<p></p>
<p></p>
<p>74</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>
<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>39</td>
<td>
<p>40</p>
</td>
<td>41</td>
<td>42</td>
<td>43</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>55</td>
<td>
<p>56</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2803;2499;комплект;46.441667;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>52</td>
<td>
<p>54</p>
</td>
<td>56</td>
<td>58</td>
<td>60</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>
<p></p>
<p></p>
<p>74</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>
<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>39</td>
<td>
<p>40</p>
</td>
<td>41</td>
<td>42</td>
<td>43</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>55</td>
<td>
<p>56</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2804;2482;комплект;46.441667;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>52</td>
<td>
<p>54</p>
</td>
<td>56</td>
<td>58</td>
<td>60</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>
<p></p>
<p></p>
<p>74</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>
<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>39</td>
<td>
<p>40</p>
</td>
<td>41</td>
<td>42</td>
<td>43</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>55</td>
<td>
<p>56</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2805;2483;тениска;23.433333;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>
<p></p>
<p></p>
<p>74</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2806;2484;тениска;23.433333;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>
<p></p>
<p></p>
<p>74</p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>"
2807;2485;"къси панталони";26.658333;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>
<p></p>
</td>
</tr>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>35</td>
<td>
<p>36</p>
</td>
<td>37</td>
<td>38</td>
<td>39</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>51</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>
<p>55</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2808;2486;"къси панталони";26.658333;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>
<p></p>
</td>
</tr>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>35</td>
<td>
<p>36</p>
</td>
<td>37</td>
<td>38</td>
<td>39</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>51</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>
<p>55</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2809;2487;"къси панталони";26.658333;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>
<p></p>
</td>
</tr>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>35</td>
<td>
<p>36</p>
</td>
<td>37</td>
<td>38</td>
<td>39</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>51</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>
<p>55</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2810;2488;"къси панталони";26.658333;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>
<p></p>
</td>
</tr>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">A</span> ширина-талия(неразпънато положение)</td>
<td>35</td>
<td>
<p>36</p>
</td>
<td>37</td>
<td>38</td>
<td>39</td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">B</span> дължина</p>
</td>
<td>51</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>
<p>55</p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2811;2489;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>
<p></p>"
2812;2490;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2813;2491;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2814;2492;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2815;2493;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2816;2494;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2817;2495;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2818;2496;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2819;2497;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2820;2498;бански;20.825000;;"<table width=""348"" style=""height:89px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери см</td>
<td> S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">A</span> ширина-талия</p>
<p>(неразпънато положение)</p>
</td>
<td> 37</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td>44</td>
<td>46</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>38</td>
<td>39</td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>41</td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>"
2821;2500;тениска;20.875000;;
2822;2501;тениска;20.875000;;"<table width=""307"" style=""height:140px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>3XL</td>
<td>
<p>4ХL</p>
</td>
<td>5XL</td>
<td>6XL</td>
<td></td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>60</td>
<td>
<p>63</p>
</td>
<td>66</td>
<td>68</td>
<td></td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>72</td>
<td>74</td>
<td>76</td>
<td>78</td>
<td>
<p></p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/0-02-0a-ad9ff39085c8f321ff0ff8578742904ac832995b981c464ce9a446b976036823_38cdbc29.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
2823;2502;дънки;29.158333;;
2824;2503;дънки;29.158333;;
2825;2504;дънки;29.158333;;
2826;2505;дънки;29.158333;;
2827;2506;дънки;40.825000;;"<table width=""379"" style=""height:93px;"">
<tbody>
<tr>
<td></td>
</tr>
<tr>
<td>Размери -номерация</td>
<td>44</td>
<td>46</td>
<td>48</td>
<td>50</td>
<td>52</td>
<td>54</td>
<td>56</td>
<td>58</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">А</span> талия в см</td>
<td>41</td>
<td>42</td>
<td>43</td>
<td>44</td>
<td>45</td>
<td>46</td>
<td>47</td>
<td>49</td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">В</span> дължина в см</td>
<td>50</td>
<td>50</td>
<td>51</td>
<td>52</td>
<td>53</td>
<td>54</td>
<td>55</td>
<td>57</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%BA%D1%8A%D1%81%D0%B8%20%D0%B3%D0%B0%D1%89%D0%B8.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
